loan_id,age,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,employment_years,debt_to_income_ratio,num_open_accounts,delinquencies_2yr,risk_rating,probability_of_default,loss_given_default,expected_loss,var_95,var_99,defaulted
LN02185,70,31864.25,60284.84,60,Education,721,6.4,1.892,6,0,AA,0.0263,0.45,714.53,4822.79,9042.73,0
LN02186,70,190035.44,305416.24,12,Home,850,18.8,1.607,4,0,AA,0.0282,0.45,3879.06,24433.3,45812.44,0
LN02187,35,57771.27,51018.56,48,Home,573,0.2,0.883,7,0,B,0.2441,0.45,5603.6,4081.48,7652.78,0
LN02188,52,56290.58,60634.31,48,Home,768,2.5,1.077,8,0,AAA,0.024,0.45,654.76,4850.74,9095.15,0
LN02189,56,48708.17,107443.58,72,Business,785,23.0,2.206,5,0,A,0.0222,0.45,1075.44,8595.49,16116.54,0
LN02190,46,39208.5,40843.26,36,Auto,644,1.5,1.042,6,0,BBB,0.0772,0.45,1418.53,3267.46,6126.49,0
LN02191,44,94428.69,258082.95,48,Home,706,1.3,2.733,9,0,BBB,0.0574,0.45,6667.77,20646.64,38712.44,0
LN02192,62,34988.52,63234.93,48,Personal,615,32.6,1.807,11,0,BB,0.129,0.45,3671.4,5058.79,9485.24,0
LN02193,35,36481.69,14420.08,60,Personal,669,1.5,0.395,2,0,BBB,0.0417,0.45,270.72,1153.61,2163.01,0
LN02194,54,68298.38,156319.01,24,Personal,690,0.4,2.289,6,2,BBB,0.1681,0.45,11828.11,12505.52,23447.85,0
LN02195,48,170523.04,130960.86,48,Personal,663,3.8,0.768,10,0,BBB,0.0436,0.45,2567.26,10476.87,19644.13,1
LN02196,56,94178.18,120359.76,48,Business,596,0.1,1.278,5,0,B,0.161,0.45,8720.19,9628.78,18053.96,0
LN02197,64,136837.39,258153.86,12,Business,830,2.5,1.887,9,2,BBB,0.1043,0.45,12112.41,20652.31,38723.08,0
LN02198,62,51578.54,106942.63,60,Education,732,17.9,2.073,8,0,A,0.0267,0.45,1282.67,8555.41,16041.39,0
LN02199,25,184946.22,240146.39,36,Debt Consolidation,702,3.7,1.298,2,0,A,0.0295,0.45,3184.02,19211.71,36021.96,0
LN02200,44,100137.07,103737.61,72,Debt Consolidation,665,0.7,1.036,10,0,BBB,0.0826,0.45,3855.03,8299.01,15560.64,0
LN02201,66,133416.57,67616.89,48,Business,645,14.5,0.507,11,0,BBB,0.0761,0.45,2314.8,5409.35,10142.53,0
LN02202,64,62579.96,29304.53,48,Personal,596,5.5,0.468,4,2,B,0.2012,0.45,2653.21,2344.36,4395.68,1
LN02203,60,44569.15,105930.32,48,Home,710,12.4,2.377,5,0,A,0.0223,0.45,1065.03,8474.43,15889.55,0
LN02204,27,114889.13,196112.77,12,Home,763,7.6,1.707,8,2,BBB,0.1049,0.45,9260.45,15689.02,29416.92,0
LN02205,30,64268.5,165862.57,72,Personal,672,9.8,2.581,7,0,BBB,0.0781,0.45,5829.95,13269.01,24879.39,0
LN02206,41,73854.16,167470.45,36,Home,651,0.4,2.268,2,0,BBB,0.1143,0.45,8616.83,13397.64,25120.57,0
LN02207,63,65619.83,88148.0,24,Business,692,9.9,1.343,11,0,A,0.0484,0.45,1921.44,7051.84,13222.2,0
LN02208,48,53288.12,19653.81,36,Debt Consolidation,661,11.1,0.369,5,0,BBB,0.047,0.45,415.58,1572.3,2948.07,0
LN02209,74,58812.86,108789.11,48,Auto,744,3.7,1.85,10,0,AA,0.0246,0.45,1204.29,8703.13,16318.37,0
LN02210,69,117531.14,75762.13,24,Home,662,1.7,0.645,2,0,BBB,0.0406,0.45,1384.53,6060.97,11364.32,0
LN02211,55,175799.95,435671.04,60,Home,840,4.3,2.478,11,0,A,0.0202,0.45,3958.77,34853.68,65350.66,0
LN02212,37,155608.09,114044.55,48,Home,715,0.6,0.733,11,2,BBB,0.1422,0.45,7296.95,9123.56,17106.68,0
LN02213,30,100749.25,99484.38,72,Education,667,1.4,0.987,2,0,BBB,0.0488,0.45,2183.76,7958.75,14922.66,0
LN02214,30,75887.95,136621.45,60,Business,693,12.0,1.8,11,2,BBB,0.1237,0.45,7605.49,10929.72,20493.22,0
LN02215,71,88427.13,108076.2,60,Debt Consolidation,702,0.1,1.222,10,0,A,0.0606,0.45,2944.93,8646.1,16211.43,0
LN02216,27,82069.45,119053.92,36,Personal,709,18.7,1.451,3,0,A,0.0239,0.45,1278.82,9524.31,17858.09,0
LN02217,57,79915.29,153745.65,36,Home,768,15.2,1.924,9,0,AA,0.0239,0.45,1656.45,12299.65,23061.85,0
LN02218,63,74287.86,147340.76,72,Education,795,7.8,1.983,7,0,AA,0.0233,0.45,1544.4,11787.26,22101.11,0
LN02219,67,94594.45,151703.04,12,Education,776,2.3,1.604,5,0,AA,0.0231,0.45,1575.05,12136.24,22755.46,0
LN02220,31,61707.1,42158.33,60,Home,669,0.2,0.683,4,0,BBB,0.0888,0.45,1684.69,3372.67,6323.75,0
LN02221,41,57901.87,91262.8,36,Education,736,5.9,1.576,10,0,AA,0.0286,0.45,1174.44,7301.02,13689.42,0
LN02222,61,79836.57,29081.05,36,Business,569,0.6,0.364,7,0,B,0.2474,0.45,3238.17,2326.48,4362.16,0
LN02223,27,89701.3,75890.01,60,Personal,850,2.0,0.846,8,0,AAA,0.0254,0.45,867.39,6071.2,11383.5,0
LN02224,25,43936.34,75421.82,72,Home,733,29.5,1.717,4,1,A,0.0518,0.45,1756.46,6033.75,11313.27,0
LN02225,34,158898.84,393445.91,24,Home,787,4.0,2.476,8,1,A,0.0524,0.45,9285.82,31475.67,59016.89,0
LN02226,33,57005.03,132885.37,60,Personal,693,7.7,2.331,4,2,BBB,0.1258,0.45,7520.56,10630.83,19932.81,1
LN02227,46,44945.97,107545.89,60,Personal,711,4.0,2.393,8,0,A,0.0257,0.45,1241.41,8603.67,16131.88,0
LN02228,53,89406.37,225916.09,48,Auto,748,0.5,2.527,3,0,BBB,0.0912,0.45,9274.38,18073.29,33887.41,0
LN02229,63,95661.27,179176.86,48,Auto,713,6.9,1.873,10,0,A,0.025,0.45,2017.19,14334.15,26876.53,0
LN02230,53,126264.92,252329.44,24,Personal,696,4.5,1.998,11,0,A,0.0413,0.45,4692.67,20186.36,37849.42,0
LN02231,73,79695.93,71636.78,12,Business,624,5.8,0.899,3,0,BB,0.0708,0.45,2281.26,5730.94,10745.52,0
LN02232,67,58880.37,160990.72,36,Home,741,3.7,2.734,11,1,BBB,0.0887,0.45,6424.52,12879.26,24148.61,0
LN02233,32,74267.37,141922.57,48,Business,652,1.7,1.911,2,0,BBB,0.077,0.45,4916.03,11353.81,21288.39,0
LN02234,23,77335.85,202382.99,24,Personal,630,2.4,2.617,3,2,BB,0.1887,0.45,17189.04,16190.64,30357.45,1
LN02235,73,119199.35,103891.09,48,Education,745,4.7,0.872,7,0,AA,0.0292,0.45,1366.36,8311.29,15583.66,0
LN02236,62,74623.82,109071.91,48,Home,794,21.6,1.462,8,0,AAA,0.0255,0.45,1251.6,8725.75,16360.79,0
LN02237,34,27735.85,44823.92,72,Education,756,18.7,1.616,6,2,BBB,0.1074,0.45,2166.82,3585.91,6723.59,0
LN02238,43,58894.79,160888.37,12,Home,666,3.0,2.732,2,0,BBB,0.0752,0.45,5445.47,12871.07,24133.26,0
LN02239,70,43998.46,49036.99,60,Home,579,4.4,1.115,5,0,B,0.2049,0.45,4522.53,3922.96,7355.55,1
LN02240,29,33811.49,64743.17,24,Business,696,2.0,1.915,6,1,A,0.0734,0.45,2139.13,5179.45,9711.48,0
LN02241,65,99963.97,48708.77,12,Home,499,15.6,0.487,9,0,CCC,0.2031,0.45,4451.16,3896.7,7306.32,0
LN02242,23,85474.67,200272.64,60,Education,734,1.4,2.343,11,0,A,0.0203,0.45,1833.95,16021.81,30040.9,0
LN02243,41,127931.85,218118.52,24,Education,717,8.0,1.705,5,0,A,0.0255,0.45,2504.42,17449.48,32717.78,0
LN02244,37,67925.49,170056.08,60,Home,636,1.1,2.504,6,0,BB,0.1098,0.45,8403.26,13604.49,25508.41,0
LN02245,57,113652.49,250347.14,48,Debt Consolidation,758,0.0,2.203,7,0,A,0.0636,0.45,7159.96,20027.77,37552.07,0
LN02246,51,87281.93,124697.31,60,Education,811,0.2,1.429,7,0,AAA,0.0673,0.45,3777.51,9975.78,18704.6,0
LN02247,53,75883.3,122536.26,48,Auto,704,14.4,1.615,8,0,A,0.0241,0.45,1327.42,9802.9,18380.44,0
LN02248,22,74447.35,154101.83,60,Debt Consolidation,662,0.7,2.07,10,1,BBB,0.1128,0.45,7820.94,12328.15,23115.27,0
LN02249,60,60172.67,77389.25,48,Debt Consolidation,728,5.9,1.286,5,0,AA,0.0279,0.45,973.21,6191.14,11608.39,0
LN02250,73,65785.07,153838.59,48,Business,802,9.8,2.339,9,1,A,0.0554,0.45,3837.69,12307.09,23075.79,0
LN02251,69,41853.02,60151.41,72,Auto,447,13.8,1.437,4,0,CCC,0.2013,0.45,5448.23,4812.11,9022.71,0
LN02252,41,78087.12,140884.03,60,Business,772,18.0,1.804,10,0,AA,0.0257,0.45,1626.86,11270.72,21132.6,0
LN02253,36,26054.04,64165.84,36,Home,847,2.8,2.463,6,2,BBB,0.102,0.45,2946.56,5133.27,9624.88,0
LN02254,56,145210.03,156893.16,48,Debt Consolidation,543,3.0,1.08,2,0,B,0.2099,0.45,14817.69,12551.45,23533.97,0
LN02255,52,132188.11,179984.26,24,Personal,723,4.1,1.362,4,0,AA,0.0287,0.45,2321.79,14398.74,26997.64,0
LN02256,25,30826.24,76009.56,48,Business,763,0.1,2.466,11,0,A,0.063,0.45,2154.87,6080.76,11401.43,1
LN02257,32,46342.85,73245.91,24,Home,814,4.0,1.581,2,0,AA,0.0271,0.45,894.22,5859.67,10986.89,0
LN02258,60,83043.91,42747.85,36,Auto,661,0.2,0.515,9,0,BBB,0.0836,0.45,1607.88,3419.83,6412.18,0
LN02259,34,104989.27,91786.64,48,Education,680,11.1,0.874,9,0,A,0.0416,0.45,1720.0,7342.93,13768.0,0
LN02260,62,130989.15,264782.22,72,Debt Consolidation,726,7.9,2.021,7,0,A,0.0262,0.45,3117.52,21182.58,39717.33,0
LN02261,24,45935.01,126781.14,60,Debt Consolidation,793,26.7,2.76,7,0,BBB,0.0552,0.45,3147.25,10142.49,19017.17,0
LN02262,73,47738.45,78447.42,36,Auto,644,6.0,1.643,6,0,BBB,0.072,0.45,2541.17,6275.79,11767.11,0
LN02263,21,60993.46,170399.6,12,Business,642,3.2,2.794,6,0,BBB,0.1011,0.45,7753.9,13631.97,25559.94,0
LN02264,36,76946.83,54672.46,72,Debt Consolidation,639,1.2,0.711,3,1,BB,0.1078,0.45,2653.16,4373.8,8200.87,0
LN02265,52,74818.64,33734.5,24,Debt Consolidation,648,3.7,0.451,4,0,BBB,0.0711,0.45,1079.98,2698.76,5060.18,0
LN02266,45,40128.61,82866.72,48,Auto,557,18.8,2.065,7,0,B,0.2064,0.45,7696.41,6629.34,12430.01,0
LN02267,38,58576.18,65819.38,60,Education,643,16.4,1.124,11,2,BBB,0.1512,0.45,4477.46,5265.55,9872.91,0
LN02268,60,67860.32,99079.7,36,Auto,808,3.3,1.46,8,0,AAA,0.0223,0.45,995.17,7926.38,14861.95,0
LN02269,27,43356.86,87814.99,72,Education,751,0.1,2.025,4,0,A,0.0677,0.45,2675.38,7025.2,13172.25,1
LN02270,34,99191.2,178492.8,72,Debt Consolidation,653,22.2,1.799,8,1,BBB,0.1024,0.45,8222.97,14279.42,26773.92,0
LN02271,70,30039.88,55391.66,72,Business,724,7.6,1.844,6,0,AA,0.0265,0.45,659.51,4431.33,8308.75,0
LN02272,57,67435.81,77514.19,48,Business,726,7.3,1.149,8,1,A,0.0581,0.45,2027.9,6201.14,11627.13,0
LN02273,24,51638.08,27770.39,48,Auto,777,11.0,0.538,9,0,AAA,0.0283,0.45,353.47,2221.63,4165.56,0
LN02274,41,104707.61,215846.9,60,Home,644,9.7,2.061,11,1,BBB,0.1063,0.45,10325.83,17267.75,32377.03,0
LN02275,30,76235.17,76273.37,72,Home,850,1.2,1.001,6,0,AAA,0.021,0.45,719.82,6101.87,11441.01,0
LN02276,45,109720.43,73092.53,60,Home,770,7.4,0.666,6,0,AAA,0.0255,0.45,838.31,5847.4,10963.88,0
LN02277,41,112369.67,55537.91,72,Debt Consolidation,643,1.2,0.494,2,0,BBB,0.077,0.45,1923.38,4443.03,8330.69,0
LN02278,69,47920.72,44560.02,36,Education,780,0.7,0.93,6,0,AAA,0.0604,0.45,1211.88,3564.8,6684.0,0
LN02279,66,113775.32,166323.06,24,Personal,786,10.3,1.462,11,0,AAA,0.027,0.45,2017.46,13305.84,24948.46,0
LN02280,35,44288.94,96278.77,24,Auto,704,9.3,2.174,5,1,A,0.0578,0.45,2502.52,7702.3,14441.82,0
LN02281,29,102504.13,264450.25,48,Debt Consolidation,714,5.2,2.58,10,0,BBB,0.0564,0.45,6712.49,21156.02,39667.54,0
LN02282,27,129793.71,158079.29,36,Business,712,6.7,1.218,2,0,A,0.0231,0.45,1644.11,12646.34,23711.89,0
LN02283,39,153762.82,87212.93,72,Auto,679,1.4,0.567,5,0,BBB,0.0452,0.45,1772.78,6977.03,13081.94,0
LN02284,53,32946.96,49078.26,48,Auto,702,6.0,1.49,6,0,A,0.0248,0.45,548.1,3926.26,7361.74,0
LN02285,56,73216.98,161067.76,60,Auto,791,1.1,2.2,4,0,A,0.0209,0.45,1516.23,12885.42,24160.16,0
LN02286,29,34495.52,89746.88,48,Education,850,18.6,2.602,7,2,BBB,0.1306,0.45,5274.3,7179.75,13462.03,0
LN02287,37,175143.19,146473.69,12,Education,668,1.8,0.836,9,0,BBB,0.0454,0.45,2989.2,11717.9,21971.05,0
LN02288,53,69494.8,127142.09,36,Home,737,5.0,1.83,7,0,AA,0.0275,0.45,1575.55,10171.37,19071.31,0
LN02289,27,79611.43,222673.72,48,Auto,594,7.2,2.797,2,0,B,0.1585,0.45,15882.41,17813.9,33401.06,1
LN02290,62,67324.31,147250.03,12,Debt Consolidation,811,5.2,2.187,7,2,BBB,0.1074,0.45,7113.43,11780.0,22087.5,0
LN02291,38,55493.7,97548.48,48,Auto,666,2.6,1.758,3,0,BBB,0.0471,0.45,2066.0,7803.88,14632.27,0
LN02292,44,73916.73,165757.21,72,Education,654,0.6,2.242,7,0,BBB,0.1122,0.45,8367.89,13260.58,24863.58,0
LN02293,53,32720.65,32553.73,36,Business,850,5.8,0.995,7,0,AAA,0.0206,0.45,302.13,2604.3,4883.06,0
LN02294,25,90716.61,101317.28,36,Business,806,1.0,1.117,6,2,BBB,0.1082,0.45,4931.02,8105.38,15197.59,0
LN02295,67,91468.93,171205.78,36,Education,850,5.9,1.872,3,0,AA,0.0285,0.45,2192.41,13696.46,25680.87,1
LN02296,54,55112.77,139631.33,60,Home,701,28.0,2.534,10,0,BBB,0.053,0.45,3327.53,11170.51,20944.7,0
LN02297,53,31549.75,84097.75,60,Personal,850,1.0,2.666,9,0,BBB,0.0521,0.45,1971.68,6727.82,12614.66,0
LN02298,37,67586.58,82382.14,24,Personal,754,6.8,1.219,7,0,AAA,0.0283,0.45,1048.44,6590.57,12357.32,0
LN02299,56,63653.15,125613.3,36,Home,795,9.9,1.973,7,0,AA,0.0225,0.45,1272.29,10049.06,18842.0,0
LN02300,28,54502.34,23640.3,48,Education,523,30.1,0.434,11,0,CCC,0.2057,0.45,2188.14,1891.22,3546.04,0
LN02301,74,85156.79,214446.22,60,Auto,698,4.6,2.518,10,0,BBB,0.0735,0.45,7095.8,17155.7,32166.93,0
LN02302,22,42703.3,99821.37,12,Education,712,17.8,2.338,11,0,A,0.0212,0.45,951.11,7985.71,14973.21,0
LN02303,52,71938.26,21824.76,48,Home,583,16.3,0.303,3,0,B,0.124,0.45,1217.83,1745.98,3273.71,0
LN02304,40,72160.52,197502.53,60,Home,850,4.2,2.737,9,0,BBB,0.0531,0.45,4719.92,15800.2,29625.38,0
LN02305,59,146439.34,56512.57,12,Home,590,13.4,0.386,10,0,B,0.1293,0.45,3289.23,4521.01,8476.89,0
LN02306,27,126302.75,278345.27,60,Home,772,2.6,2.204,8,0,A,0.0242,0.45,3034.76,22267.62,41751.79,0
LN02307,26,103629.44,65156.17,24,Business,761,20.6,0.629,11,0,AAA,0.0293,0.45,859.49,5212.49,9773.43,1
LN02308,27,58581.2,58726.36,24,Business,754,5.3,1.002,11,2,BBB,0.1068,0.45,2822.1,4698.11,8808.95,0
LN02309,35,52344.94,109641.12,36,Education,666,11.4,2.095,5,0,BBB,0.0454,0.45,2242.31,8771.29,16446.17,0
LN02310,72,146137.23,83474.9,48,Auto,746,10.0,0.571,10,0,AA,0.0275,0.45,1034.59,6677.99,12521.23,0
LN02311,43,88836.72,139931.04,60,Education,719,0.6,1.575,9,0,A,0.066,0.45,4158.45,11194.48,20989.66,0
LN02312,23,43373.43,107313.55,24,Business,671,35.5,2.474,5,0,BBB,0.0459,0.45,2214.64,8585.08,16097.03,0
LN02313,64,64083.5,93484.78,12,Debt Consolidation,748,1.9,1.459,11,2,BBB,0.1076,0.45,4525.23,7478.78,14022.72,0
LN02314,69,152977.98,424615.02,72,Business,675,0.3,2.776,7,0,BBB,0.1156,0.45,22082.38,33969.2,63692.25,0
LN02315,67,53297.94,65386.48,60,Home,631,12.5,1.227,10,0,BB,0.0796,0.45,2340.74,5230.92,9807.97,0
LN02316,46,67850.2,55797.06,48,Education,674,3.4,0.822,5,0,BBB,0.0443,0.45,1111.9,4463.76,8369.56,0
LN02317,58,56371.44,35576.46,36,Business,653,8.9,0.631,9,0,BBB,0.0701,0.45,1123.0,2846.12,5336.47,0
LN02318,62,101352.05,64018.04,72,Debt Consolidation,783,7.5,0.632,2,1,A,0.0523,0.45,1505.95,5121.44,9602.71,0
LN02319,49,76178.23,41133.7,48,Auto,740,5.5,0.54,11,0,AA,0.0289,0.45,535.02,3290.7,6170.05,0
LN02320,69,87380.23,149318.29,36,Business,684,11.2,1.709,6,2,BBB,0.1297,0.45,8712.02,11945.46,22397.74,0
LN02321,28,207934.45,209019.09,72,Auto,659,27.1,1.005,2,2,BBB,0.1566,0.45,14730.97,16721.53,31352.86,0
LN02322,47,143052.67,320811.74,48,Personal,850,15.5,2.243,7,0,A,0.0238,0.45,3429.03,25664.94,48121.76,0
LN02323,70,58926.26,133666.44,12,Personal,689,4.7,2.268,2,0,A,0.0452,0.45,2716.0,10693.32,20049.97,0
LN02324,31,90843.11,50908.67,36,Personal,827,0.3,0.56,9,1,A,0.0944,0.45,2162.17,4072.69,7636.3,0
LN02325,66,130613.61,205962.2,48,Personal,780,5.4,1.577,10,0,AA,0.0247,0.45,2285.25,16476.98,30894.33,0
LN02326,71,55297.67,19298.63,24,Debt Consolidation,699,4.9,0.349,10,0,A,0.0402,0.45,348.94,1543.89,2894.79,0
LN02327,72,93735.91,245215.72,12,Auto,672,4.2,2.616,8,2,BBB,0.1552,0.45,17126.42,19617.26,36782.36,0
LN02328,27,46969.05,113836.54,48,Home,812,2.2,2.424,2,2,BBB,0.105,0.45,5378.86,9106.92,17075.48,1
LN02329,57,48705.91,69469.24,48,Auto,772,1.4,1.426,5,0,AAA,0.0265,0.45,827.15,5557.54,10420.39,0
LN02330,74,92121.52,186454.93,72,Home,774,12.2,2.024,10,0,A,0.0244,0.45,2044.0,14916.39,27968.24,0
LN02331,62,93792.72,111489.44,24,Personal,780,3.4,1.189,4,0,AAA,0.021,0.45,1055.96,8919.16,16723.42,0
LN02332,67,50120.68,74252.73,12,Auto,699,1.4,1.481,6,2,BBB,0.1277,0.45,4267.64,5940.22,11137.91,0
LN02333,60,277953.06,125085.0,60,Auto,770,3.1,0.45,2,0,AAA,0.022,0.45,1238.05,10006.8,18762.75,0
LN02334,23,81820.48,189603.81,48,Business,643,12.2,2.317,5,0,BBB,0.071,0.45,6054.18,15168.3,28440.57,0
LN02335,23,66735.21,43195.86,48,Debt Consolidation,591,2.2,0.647,9,1,B,0.1519,0.45,2952.22,3455.67,6479.38,0
LN02336,42,100074.32,246571.17,72,Education,635,1.7,2.464,3,0,BB,0.0716,0.45,7949.62,19725.69,36985.68,0
LN02337,41,100638.08,138450.55,24,Education,686,3.1,1.376,4,0,A,0.0405,0.45,2524.92,11076.04,20767.58,0
LN02338,21,89116.58,64739.57,12,Debt Consolidation,625,3.0,0.726,8,0,BB,0.0747,0.45,2177.48,5179.17,9710.94,1
LN02339,24,57464.13,29785.9,48,Education,700,0.8,0.518,5,0,A,0.0615,0.45,823.91,2382.87,4467.88,1
LN02340,73,130357.39,353890.76,48,Home,726,2.0,2.715,2,0,BBB,0.0545,0.45,8672.05,28311.26,53083.61,0
LN02341,31,81316.46,205902.06,72,Business,700,5.0,2.532,4,2,BBB,0.1345,0.45,12463.06,16472.16,30885.31,1
LN02342,23,114771.21,49395.25,60,Education,777,27.0,0.43,10,0,AAA,0.0282,0.45,626.99,3951.62,7409.29,0
LN02343,58,167376.9,329070.8,36,Business,741,13.2,1.966,7,0,AA,0.0286,0.45,4232.62,26325.66,49360.62,0
LN02344,41,203416.14,485892.69,12,Auto,842,1.6,2.389,9,0,A,0.0293,0.45,6412.95,38871.42,72883.9,0
LN02345,47,63175.18,153775.53,72,Home,718,2.9,2.434,3,0,A,0.0245,0.45,1692.84,12302.04,23066.33,0
LN02346,32,47182.52,27516.65,24,Auto,720,9.0,0.583,2,2,BBB,0.1034,0.45,1280.39,2201.33,4127.5,0
LN02347,62,61923.76,122462.5,36,Business,667,0.4,1.978,8,2,BBB,0.1636,0.45,9018.41,9797.0,18369.38,0
LN02348,30,66053.5,150558.44,12,Personal,582,0.1,2.279,2,2,B,0.2441,0.45,16538.94,12044.68,22583.77,0
LN02349,27,45536.75,111379.81,36,Business,805,9.5,2.446,4,0,A,0.0247,0.45,1235.69,8910.38,16706.97,0
LN02350,58,82794.17,50184.38,72,Personal,588,10.3,0.606,3,0,B,0.1247,0.45,2815.37,4014.75,7527.66,0
LN02351,62,96369.41,232051.78,36,Debt Consolidation,752,7.0,2.408,3,0,A,0.021,0.45,2192.77,18564.14,34807.77,0
LN02352,71,173432.61,109389.86,60,Home,770,3.7,0.631,9,0,AAA,0.0287,0.45,1413.2,8751.19,16408.48,0
LN02353,40,141679.19,255261.83,48,Auto,775,23.4,1.802,3,0,AA,0.028,0.45,3215.97,20420.95,38289.27,0
LN02354,23,54526.33,113694.09,36,Personal,732,2.8,2.085,6,2,BBB,0.104,0.45,5318.5,9095.53,17054.11,0
LN02355,21,69521.18,147587.7,72,Business,691,1.0,2.123,10,0,A,0.0457,0.45,3034.59,11807.02,22138.16,0
LN02356,70,73324.61,100910.08,36,Debt Consolidation,751,5.7,1.376,5,0,AAA,0.0257,0.45,1166.22,8072.81,15136.51,0
LN02357,30,73508.04,31574.69,24,Education,682,6.7,0.43,6,0,A,0.04,0.45,568.71,2525.98,4736.2,0
LN02358,26,51519.58,71751.4,12,Personal,714,1.7,1.393,3,0,A,0.0242,0.45,780.79,5740.11,10762.71,0
LN02359,43,29959.75,72286.11,60,Home,582,2.0,2.413,11,1,B,0.1539,0.45,5007.63,5782.89,10842.92,0
LN02360,54,39109.88,99162.9,72,Home,664,3.9,2.535,4,0,BBB,0.0744,0.45,3321.89,7933.03,14874.43,0
LN02361,56,57800.29,72491.39,72,Debt Consolidation,680,4.6,1.254,3,2,BBB,0.1218,0.45,3971.7,5799.31,10873.71,0
LN02362,74,83470.44,170591.95,48,Auto,539,9.2,2.044,7,0,CCC,0.2045,0.45,15695.98,13647.36,25588.79,0
LN02363,66,87953.3,52163.67,72,Business,702,0.5,0.593,6,0,A,0.0674,0.45,1582.23,4173.09,7824.55,0
LN02364,34,54969.42,37710.9,60,Debt Consolidation,762,3.8,0.686,8,0,AAA,0.0264,0.45,448.4,3016.87,5656.64,0
LN02365,54,139313.53,55084.78,36,Education,667,5.0,0.395,9,0,BBB,0.0427,0.45,1059.59,4406.78,8262.72,0
LN02366,73,36090.32,29476.38,72,Education,746,1.3,0.817,10,0,AA,0.0226,0.45,299.18,2358.11,4421.46,0
LN02367,27,65294.44,127458.83,24,Education,521,5.5,1.952,11,0,CCC,0.2056,0.45,11793.75,10196.71,19118.82,1
LN02368,64,32685.34,88836.46,72,Personal,760,0.3,2.718,10,0,BBB,0.091,0.45,3638.09,7106.92,13325.47,0
LN02369,59,34303.1,11549.15,60,Business,795,2.4,0.337,3,2,BBB,0.1001,0.45,520.34,923.93,1732.37,0
LN02370,44,75439.44,66250.68,48,Personal,723,5.2,0.878,8,0,AA,0.0205,0.45,611.01,5300.05,9937.6,0
LN02371,49,180514.88,173347.06,12,Education,732,10.8,0.96,7,0,AA,0.0203,0.45,1580.06,13867.76,26002.06,0
LN02372,63,43549.18,118373.5,12,Personal,743,1.0,2.718,9,0,BBB,0.0524,0.45,2789.95,9469.88,17756.02,0
LN02373,42,114964.41,188437.31,12,Personal,778,31.4,1.639,9,0,AA,0.0211,0.45,1791.14,15074.98,28265.6,0
LN02374,70,118043.94,229844.23,72,Home,557,10.5,1.947,11,0,B,0.2087,0.45,21581.14,18387.54,34476.63,0
LN02375,40,65816.82,27734.64,48,Education,725,0.6,0.421,4,0,AA,0.0641,0.45,800.41,2218.77,4160.2,0
LN02376,62,66380.33,20925.26,60,Education,793,8.8,0.315,8,0,AAA,0.0239,0.45,224.84,1674.02,3138.79,0
LN02377,72,80144.14,153151.4,24,Education,693,3.1,1.911,3,1,A,0.0785,0.45,5408.53,12252.11,22972.71,0
LN02378,71,140255.43,298935.72,48,Personal,724,4.2,2.131,8,0,A,0.0293,0.45,3939.8,23914.86,44840.36,0
LN02379,37,97814.55,142251.33,60,Debt Consolidation,639,11.6,1.454,4,1,BB,0.1024,0.45,6555.75,11380.11,21337.7,0
LN02380,30,46467.87,52596.61,72,Debt Consolidation,620,0.2,1.132,3,0,BB,0.1183,0.45,2800.54,4207.73,7889.49,0
LN02381,25,56971.92,19899.6,60,Debt Consolidation,631,34.1,0.349,3,0,BB,0.0786,0.45,703.64,1591.97,2984.94,0
LN02382,74,99813.82,139340.14,24,Business,726,1.4,1.396,3,0,AA,0.0242,0.45,1518.7,11147.21,20901.02,0
LN02383,61,49956.23,81185.29,24,Home,786,0.5,1.625,7,0,AA,0.0612,0.45,2235.59,6494.82,12177.79,0
LN02384,40,58268.78,99443.34,36,Auto,641,18.8,1.707,10,0,BBB,0.076,0.45,3402.28,7955.47,14916.5,1
LN02385,69,34115.88,51998.85,60,Auto,642,4.1,1.524,3,0,BBB,0.0753,0.45,1762.71,4159.91,7799.83,0
LN02386,58,84492.58,232010.65,60,Personal,592,3.1,2.746,7,0,B,0.1556,0.45,16248.91,18560.85,34801.6,0
LN02387,58,61231.14,55656.64,36,Education,573,10.1,0.909,8,0,B,0.206,0.45,5160.43,4452.53,8348.5,0
LN02388,25,175874.34,190318.66,36,Business,701,2.4,1.082,9,0,A,0.0258,0.45,2206.12,15225.49,28547.8,0
LN02389,74,64998.22,135333.51,72,Home,712,17.9,2.082,5,0,A,0.0248,0.45,1507.56,10826.68,20300.03,0
LN02390,45,77331.31,119097.28,24,Personal,808,5.4,1.54,2,2,BBB,0.1078,0.45,5778.73,9527.78,17864.59,1
LN02391,34,60094.61,151180.51,36,Business,561,8.1,2.516,4,0,B,0.232,0.45,15785.48,12094.44,22677.08,0
LN02392,29,166406.47,421208.0,48,Home,693,17.3,2.531,8,1,BBB,0.1028,0.45,19480.82,33696.64,63181.2,1
LN02393,66,69735.5,59457.04,24,Home,661,0.9,0.853,8,2,BBB,0.1696,0.45,4537.26,4756.56,8918.56,0
LN02394,23,85266.97,227550.66,60,Personal,651,2.7,2.669,4,0,BBB,0.1006,0.45,10296.48,18204.05,34132.6,0
